article,unique_words
Walking_in_their_shoes:_Using_.txt,127
One_autoimmune_disease_could_l.txt,127
Worrisome_birth-control_knowle.txt,127
Zoning_regulations_impact_wher.txt,127
Discovery_of_ancient_underwate.txt,127
Physicists_mash_quantum_and_gr.txt,127
Physical_activity_in_children_.txt,127
Common_genetic_link_in_lung_ai.txt,127
One_step_closer_to_bioengineer.txt,127
Carbon_emissions_soar_as_touri.txt,127
Can_a_combination_immune_thera.txt,127
Preterm_birth_risk_strongly_li.txt,127
Screening_kindergarten_readine.txt,127
Microbes_turn_back_the_clock_a.txt,127
Widely_used_screening_scale_ma.txt,127
Uncovering_why_psoriasis_recur.txt,127
Calculating_the_path_of_cancer.txt,127
Engineers_develop_new_software.txt,127
Will_ketamine_treat_your_depre.txt,127
How_the_immune_system_reacts_t.txt,127
Maternal_smoking_during_pregna.txt,127
Mixed-signal_hardware_security.txt,127
Possible_biomarker_for_Hunting.txt,127
There_is_almost_no_research_on.txt,127
Reducing_the_side-effects_of_p.txt,127
Cutting_through_the_noise:_AI_.txt,127
AI_can_make_better_clinical_de.txt,127
Brain_mechanism_of_curiosity_u.txt,127
Experimental_treatment_offers_.txt,127
"Calf_personality,_feeding,_and.txt",127
Molecule_enlists_patient's_imm.txt,127
Unstable_rock_pillars_near_res.txt,128
Speaking_'baby_talk'_to_infant.txt,128
Cytotoxic_immune_cell_in_sick_.txt,128
AI_knows_where_your_proteins_g.txt,128
Extending_the_power_of_attosec.txt,128
Know_your_ally:_Cooperative_ma.txt,128
Vitamin_C_Deficiency_Impairs_E.txt,128
CRISPR_gene_editing_will_find_.txt,128
Experts_master_defects_in_semi.txt,128
Eating_a_vegetarian_diet_rich_.txt,128
"Hair_aging_differs_by_race,_et.txt",128
Code_of_ethics_doesn't_influen.txt,128
Evaluating_blood_flow_is_key_t.txt,128
"Deep_Interior_Of_Neptune,_Uran.txt",128
"Increased_infectivity,_antibod.txt",128
Would_we_still_have_severe_thu.txt,128
Astronomers_map_mysterious_ele.txt,128
Patients_with_heart_rhythm_dis.txt,128
Researchers_uncover_how_dopami.txt,128
Skin_cancer_risk_in_athletes:_.txt,128
Top_athletes_weigh_in_on_perce.txt,128
Closest_pair_of_supermassive_b.txt,128
Heavy_electronic_media_use_in_.txt,128
Immigrants_to_Canada_may_have_.txt,128
Anyone_can_get_super-hearing__.txt,128
Helping_the_body_overcome_SARS.txt,128
Eating_less_fat_may_save_your_.txt,128
Male-biased_protein_expression.txt,128
Five_days_of_antibiotics_fine_.txt,128
Pheasants_lose_their_cool_afte.txt,128
Genetic_predisposition_to_schi.txt,128
Hugging_a_'breathing'_cushion_.txt,128
Robot_that_seems_to_convey_emo.txt,128
SARS-CoV-2_protein_interacts_w.txt,128
"In_era_of_online_learning,_new.txt",128
New_clues_in_the_brain_linking.txt,128
Opinions_on_fracking_linked_to.txt,128
Mesothelioma:_A_targeted_appro.txt,128
"Developing_smarter,_faster_mac.txt",128
Geoengineering_risks_losers_as.txt,128
New_therapy_for_amyotrophic_la.txt,128
"Smoggier_skies,_lower_scores?_.txt",128
Human_drug_trials_are_compromi.txt,128
Human_portraits_reveals_shift_.txt,128
Chimera_viruses_can_help_the_f.txt,128
How_picking_up_your_smartphone.txt,128
Risk_of_psychotic_disorders_ha.txt,128
Satellite_measurements_of_the_.txt,128
Scientists_crack_the_code_to_r.txt,128
Folinic_acid_could_help_childr.txt,128
A_specific_gene_could_play_a_m.txt,128
Gazpacho_ingredients_lose_vita.txt,128
Nervous_systems_of_insects_ins.txt,128
Scientists_find_urine_test_cou.txt,128
It's_complicated:_Benefits_and.txt,128
Antibodies_help_identify_women.txt,128
Asteroid_1998_OR2_to_safely_fl.txt,128
Mindfulness_can_get_wandering_.txt,128
New_embryo_identification_IVF_.txt,128
Severe_psoriasis_predominantly.txt,128
Treatment_turns_tumors_into_ca.txt,128
Protecting_natural_forest_in_o.txt,128
Spaceflight_wreaks_havoc_on_li.txt,128
Stronger_than_spider_silk:_Bag.txt,128
Maternal_supplementation_with_.txt,128
A_mobility-based_approach_to_o.txt,128
Teens_feel_pressured_to_get_pr.txt,128
Scientists_find_ally_in_fight_.txt,128
Study_reveals_what_triggers_lu.txt,128
Ions_in_the_machine:_How_simpl.txt,128
Complementary_and_alternative_.txt,129
Examining_correlation_between_.txt,129
Stress_associated_with_an_incr.txt,129
Other_stomach_microbiota_modul.txt,129
Step_forward_in_understanding_.txt,129
Understanding_the_utility_of_p.txt,129
Researchers_speed_identificati.txt,129
New_insights_on_overdose_rates.txt,129
Human_milk_is_a_'life-saving_i.txt,129
Bitter_receptor_involved_in_an.txt,129
Scientists_identify_animal_mod.txt,129
Borderline_personality_disorde.txt,129
Eczema_drug_restores_hair_grow.txt,129
Extracellular_matrix_guides_gr.txt,129
Higher_blood_pressure_at_night.txt,129
Healthcare_cuts_'strongly_link.txt,129
How_people_understand_other_pe.txt,129
Ultraviolet_shines_light_on_or.txt,129
Most_men_with_borderline_testo.txt,129
Asthma_medication_use_and_exac.txt,129
Genetic_risk_for_ADHD_manifest.txt,129
Researchers_report_first_insta.txt,129
Traffic_accidents_significantl.txt,129
"Superheroes,_foods_and_apps_br.txt",129
Scientists_identify_potential_.txt,129
"Keeping_the_taste,_reducing_th.txt",129
Using_building_materials_to_mo.txt,129
Study_reveals_high_levels_of_v.txt,129
Nuclear_radiation_used_to_tran.txt,129
Small_loop_in_human_prion_prot.txt,129
Horse_nutrition:_Prebiotics_ma.txt,129
Virtual_reality_could_help_mak.txt,129
Is_energy_the_key_to_Alzheimer.txt,129
For_pediatric_patients_with_Cr.txt,129
Safer_CRISPR_gene_editing_with.txt,129
Uncovering_the_Achilles_heel_o.txt,129
"Researchers_develop_smaller,_l.txt",129
Youngest_children_in_class_mor.txt,129
Skat_and_poker:_More_luck_than.txt,129
The_shape_of_infectious_prions.txt,129
Birth_control_pills_increase_r.txt,129
Microfilter_device_capable_of_.txt,129
Galactic_cosmic_rays_affect_Ti.txt,129
How_anxiety_--_and_hope_--_can.txt,129
Is_there_a_bubble_in_the_art_m.txt,129
A_new_hope_in_treating_neurode.txt,129
Low_levels_of_vitamin_D_in_ele.txt,129
Just_10_minutes_of_social_inte.txt,129
Putting_the_spring-cam_back_in.txt,129
Astronomers_find_'Forbidden'_p.txt,129
Independent_evolution_of_a_com.txt,129
Medicaid_expansion_produces_si.txt,129
Common_household_noises_may_be.txt,129
Why_eating_yogurt_may_help_les.txt,129
'Virtual_biopsy'_device_to_det.txt,129
Step-closer_to_nasal_spray_dru.txt,129
Scientists_identify_live_immun.txt,129
Tracking_the_cells_that_host_H.txt,129
Researchers_map_neurons_in_the.txt,129
Vitamin_D_deficiency_for_the_f.txt,129
Common_hypertension_medication.txt,129
Novel_quantum_effect_discovere.txt,129
Eye_contact_activates_the_auto.txt,129
Exposure_to_light_with_less_bl.txt,129
Yeast_cells_cause_embedded_obj.txt,129
Anaplasmosis_bacterium_tinkers.txt,129
Stereotypes_in_STEM_fields_sta.txt,129
Minor_fluctuations_in_sound_ma.txt,129
Environmental_protection_in_ou.txt,129
Floating_into_summer_with_more.txt,129
Insect_shows_promise_as_a_good.txt,129
ADHD_study_reveals_unique_gene.txt,129
Your_lunchtime_walks_in_the_su.txt,129
Brain_activity_can_be_used_to_.txt,129
Larger_waistlines_are_linked_t.txt,129
Vitamin_D_reduces_the_need_for.txt,129
A_new_way_to_generate_electric.txt,129
What_bank_voles_can_teach_us_a.txt,129
House_dust_spurs_growth_of_fat.txt,129
Overweight_or_obesity_worsens_.txt,129
New_treatment_discovered_for_r.txt,129
Ketamine_may_help_treat_migrai.txt,129
Most_Americans_accept_genetic_.txt,129
Artificial_light_disrupts_dung.txt,130
Arase_satellite_uncovers_coupl.txt,130
Robotic_exoskeleton_training_i.txt,130
Warm_milk_makes_you_sleepy_—_p.txt,130
Report_shows_adult_brain_tumor.txt,130
Climate_change_puts_hundreds_o.txt,130
Nondrug_approaches_effective_f.txt,130
Domestic_abuse_may_affect_chil.txt,130
Stem_cells_provide_information.txt,130
"Self-assembling_and_complex,_n.txt",130
Co-addiction_of_meth_and_opioi.txt,130
First-ever_comprehensive_geolo.txt,130
New_computational_platform_to_.txt,130
Connecting_science_to_medicine.txt,130
Probiotic_identified_to_treat_.txt,130
Portable_MRI_provides_life-sav.txt,130
Prolonged_immune_response_may_.txt,130
Elephant_seal’s_map_sense_tell.txt,130
How_the_human_immune_system_pr.txt,130
Risk_Of_Lymphoma_In_Rheumatoid.txt,130
Random_effects_key_to_containi.txt,130
"Differences_in_human,_mouse_br.txt",130
Extending_the_battery_life_of_.txt,130
Proteins_that_protect_against_.txt,130
An_uncrackable_combination_of_.txt,130
Link_between_Vitamin_D_treatme.txt,130
Postmenopausal_women_can_dance.txt,130
Better_models_of_atmospheric_‘.txt,130
A_newly_discovered_disease_may.txt,130
Discovery_could_neutralize_Wes.txt,130
Algorithm_that_performs_as_acc.txt,130
Scientists_discover_link_betwe.txt,130
Meringue-like_material_could_m.txt,130
Inflammation_inhibitor_blocks_.txt,130
Possible_formation_site_of_icy.txt,130
Astronomers_discover_a_new_typ.txt,130
Contact-tracing_apps_could_imp.txt,130
Optimal_vitamin_D_levels_may_v.txt,130
Arsenic_can_cause_cancer_decad.txt,130
Magnesium_deprivation_stops_pa.txt,130
Cocaine_use_alters_gene_expres.txt,130
Can_prenatal_exposures_to_BPA_.txt,130
Targeted_interventions_to_cont.txt,130
In_the_quest_for_a_TBI_therapy.txt,130
New_theory_suggests_blood_immu.txt,130
UV_exposure_found_to_lower_fol.txt,130
The_secret_hideouts_of_ovarian.txt,130
Fecal_implants_drive_behaviora.txt,130
New_research_on_why_mutations_.txt,130
'Locking'_an_arthritis_drug_ma.txt,130
Mechanics_of_mucus_in_cystic_f.txt,130
Dinosaur_feather_study_debunke.txt,130
When_the_brain_switches_from_h.txt,130
Intelligent_algorithms_for_gen.txt,130
Identifying_light_sources_usin.txt,130
Illegal_cannabis_farms_infring.txt,130
Black_hole_at_center_of_Milky_.txt,130
Study_finds_PTSD_interacts_wit.txt,130
Young_athletes_with_history_of.txt,130
Why_are_memories_attached_to_e.txt,130
Variability_in_natural_speech_.txt,130
Scientists_show_commonly_presc.txt,130
The_long_road_to_dementia_____.txt,130
Preventing_cerebral_palsy_in_p.txt,130
Herpes_virus_decoded__________.txt,130
Quantum_computing:_When_ignora.txt,130
Mucus_breakthrough_could_help_.txt,130
Researchers_find_a_way_to_chec.txt,130
Discovery_of_nano-sized_molecu.txt,130
HPV_strains_may_impact_cervica.txt,130
Changes_in_how_cholesterol_bre.txt,130
How_the_body_fights_back_again.txt,131
Mechanism_behind_ineffective_p.txt,131
Significantly_less_addictive_o.txt,131
Length_of_pregnancy_alters_the.txt,131
COVID-19_escalated_armed_confl.txt,131
Wilderness_areas_are_being_des.txt,131
Alcohol_consumption_during_the.txt,131
Trees_and_green_roofs_can_help.txt,131
Computer_drug_simulations_offe.txt,131
Fluorescent_protein_from_Japan.txt,131
Why_some_stony_coral_species_a.txt,131
Can_a_goldfish_drive_a_car_on_.txt,131
Hypertension_drugs_could_preve.txt,131
A_new_system_is_designed_that_.txt,131
Satellite_galaxies_can_carry_o.txt,131
Possible_new_combo_therapy_for.txt,131
"Diet,_malaria_and_substance_us.txt",131
Magic_enzymes_in_'magic'_mushr.txt,131
Study_shows_education_is_not_e.txt,131
Pakistan’s_amphibians_need_mor.txt,131
Sign-language_exposure_impacts.txt,131
Go_for_a_run_or_eat_chocolate:.txt,131
CPAP_provides_relief_from_depr.txt,131
Botulinum_toxin_injections_may.txt,131
Study_shows_differences_in_bra.txt,131
Maternal_COVID-19_infection_in.txt,131
Mesothelioma:_Aspirin_may_dela.txt,131
GEFS:_Searching_beyond_seismol.txt,131
Half_of_all_American_workplace.txt,131
Study_confirms_link_between_in.txt,131
Camels’_noses_inspire_a_new_hu.txt,131
Defense_or_repair:_How_immune_.txt,131
New_findings_on_human_speech_r.txt,131
USGS_estimates_20_billion_barr.txt,131
Low_carbohydrate_intake_to_inc.txt,131
Scientists_identify_immune_cel.txt,131
Largest_continuous_oil_and_gas.txt,131
Researchers_identify_RNA_molec.txt,131
Study_explores_why_asthma_wors.txt,131
Vitamin_D_may_not_provide_prot.txt,131
Vaccine-Related_Chronic_Fatigu.txt,131
Integrating_satellite_and_soci.txt,131
Chronic_wasting_disease_______.txt,131
A_new_3D_printing_frontier:_Se.txt,131
State_gun_laws_may_help_curb_v.txt,131
Fish_generate_movable_pairs_of.txt,131
Neighborhoods_can_help_buffer_.txt,131
D-Serine_is_useful_for_the_rap.txt,131
Moon_discovered_over_dwarf_pla.txt,131
Vitamin_C_does_not_lower_uric_.txt,131
People_with_stroke_who_walk_30.txt,131
Trial_finds_oral_iron_drug_saf.txt,131
Doubling_down_on_headache_pain.txt,131
AI_can_predict_early_death_ris.txt,131
Persistence_of_ADHD_into_adult.txt,131
Pathways_Ebola_virus_uses_to_e.txt,131
Profiling_of_lone_terrorists_i.txt,131
Had_COVID-19?_One_vaccine_dose.txt,131
New_study_on_COVID-19_vaccinat.txt,131
Too_much_structured_knowledge_.txt,131
Egocentric_hearing:_How_we_can.txt,131
Tracking_genetically_modified_.txt,131
New_research_provides_clues_to.txt,131
Shift-work_causes_negative_imp.txt,131
Type_2_diabetes_and_sleep_prob.txt,131
RNA_modification_may_protect_a.txt,131
FBI_approach_to_investigations.txt,131
How_a_moon_slows_the_decay_of_.txt,131
Baby-wearing_products_lead_to_.txt,131
Hidden_order_in_windswept_sand.txt,131
Scientists_develop_sperm_cells.txt,131
"Thin,_stretchable_biosensors_c.txt",131
Census_data_can_level_the_play.txt,131
Researchers_find_'missing_link.txt,131
Attention!_Brain_scans_can_tel.txt,131
Breast_milk_&_babies'_saliva_s.txt,131
Viral_communications_hacking_b.txt,132
Early_detectable_vascular_dise.txt,132
No_IgA_leads_to_intestinal_inf.txt,132
Screening_women_veterans_with_.txt,132
Potential_new_CAR-T_cell_thera.txt,132
Pregnancy_complications_linked.txt,132
Mechanism_deciphered:_How_orga.txt,132
Once_in_a_lifetime_floods_to_b.txt,132
Unused_stockpiles_of_nuclear_w.txt,132
"Ushering_in_safe,_low-carbon_e.txt",132
The_'firewalkers'_of_Karoo:_Di.txt,132
Atheists_are_more_likely_to_sl.txt,132
Carbon_nanotubes_could_help_el.txt,132
Emerging_robotics_technology_m.txt,132
Infants'_language_skills_more_.txt,132
No_link_between_hormonal_birth.txt,132
Tracking_down_BSE_and_Creutzfe.txt,132
Chronic_fatigue_syndrome_flare.txt,132
Higher_mushroom_consumption_is.txt,132
Stone_skipping_techniques_can_.txt,132
Spreading_the_sound___________.txt,132
Taking_too_much_folic_acid_whi.txt,132
New_genetic_clues_on_multiple_.txt,132
Bats_in_Tel_Aviv_enjoy_the_ric.txt,132
Frequent_cannabis_use_by_young.txt,132
Young_people_with_early_psycho.txt,132
Cerebral_reperfusion_of_readin.txt,132
Anxiety_drugs_and_antidepressa.txt,132
What_does_a_virtual_roller_coa.txt,132
Fluconazole_makes_fungi_sexual.txt,132
Discovery_may_explain_how_prio.txt,132
Key_to_lifelong_heart_health_i.txt,132
Interactions_between_bee_gut_m.txt,132
Stellar_explosion_in_Earth's_p.txt,132
Blood_test_may_help_differenti.txt,132
"Easy,_inexpensive,_efficient:_.txt",132
Steroids_prescribed_in_ICU_lin.txt,132
High_levels_of_rare_gut_bacter.txt,132
More_than_words:_Using_AI_to_m.txt,132
Agreeableness_a_helpful_trait_.txt,132
B12_deficiency_a_concern_for_l.txt,132
Delaying_newborn_baths_increas.txt,132
Low-cost_medicine_effective_in.txt,132
First_evidence_that_medieval_p.txt,132
Mini_bone_marrow_model_predict.txt,132
Anorexia_nervosa_has_a_genetic.txt,132
New_improved_dog_reference_gen.txt,132
Lab-based_dark_energy_experime.txt,132
Trans_fats_still_weighing_Amer.txt,132
Obstructive_sleep_apnea_risk_v.txt,132
Using_quantum_Parrondo’s_rando.txt,132
Predicting_seizures_before_the.txt,132
Nearly_1_in_7_COVID_patients_i.txt,132
Willingness_to_adopt_children_.txt,132
Vitamin_D_supplements_may_prom.txt,132
New_device_quickly_detects_har.txt,132
African_leopard:_A_cat_of_all_.txt,132
Bacteria_carried_by_mosquitoes.txt,132
Hemp_goes_'hot'_due_to_genetic.txt,132
How_inflammation_causes_gastri.txt,132
Side-effects_not_fully_reporte.txt,132
Aging_offshore_wind_turbines_c.txt,132
New_nanomaterial_to_derive_cle.txt,132
Parental_depression_is_associa.txt,132
A_question_of_reality_________.txt,132
Estrogen_may_reduce_disordered.txt,132
Changes_in_proteins_play_impor.txt,132
Clay_subsoil_at_Earth's_driest.txt,132
Tiny_Japanese_dinosaur_eggs_he.txt,132
Trauma_patients_with_COVID-19_.txt,132
Scientists_develop_direct-acti.txt,132
New_imaging_method_reveals_if_.txt,132
Human_environmental_genome_rec.txt,133
Brain_development_disorders_in.txt,133
More_than_just_anatomy:_Sex_di.txt,133
New_algorithm_flies_drones_fas.txt,133
Drones_show_promise_in_speedin.txt,133
Solutions_for_networking_lag_i.txt,133
Fibromyalgia_has_central_nervo.txt,133
Cellular_proteins_enable_tissu.txt,133
Rise_of_the_war_machines:_Iden.txt,133
Malaria_tricks_the_brain's_def.txt,133
Union-friendly_states_enjoy_hi.txt,133
How_quantum_dots_can_'talk'_to.txt,133
The_bald_truth:_Altered_cell_d.txt,133
Arctic_weather_observations_ca.txt,133
Philly’s_tax_on_soda_made_pric.txt,133
Evolution's_gift_may_also_be_a.txt,133
"Staying_young,_from_the_cells_.txt",133
The_5:2_diet:_A_good_choice_fo.txt,133
The_rules_of_attraction:_Scien.txt,133
High_respiratory_efforts_in_CO.txt,133
Low_cholesterol_linked_to_high.txt,133
New_path_to_treat_advanced_tri.txt,133
Convenient_wireless_charging_f.txt,133
One_way_T_cell_function_may_fa.txt,133
Larger_brains_do_not_lead_to_h.txt,133
When_variations_in_Earth's_orb.txt,133
"New_test_detects_early-stage,_.txt",133
Discovery_points_to_innovative.txt,133
MDMA_users_more_empathetic_tha.txt,133
"Too_dry,_too_hot,_or_too_wet:_.txt",133
Health_care_workers'_SARS-CoV-.txt,133
Cosmic_diamonds_formed_during_.txt,133
Brain_connections_mean_some_pe.txt,133
"Measuring_creativity,_one_word.txt",133
H__pylori_vaccine_shows_promis.txt,133
Southern_Ocean_storms_cause_ou.txt,133
Changing_students'_attitudes_t.txt,133
New_wisdom_about_high_choleste.txt,133
Bronze_Age_Scandinavia's_tradi.txt,133
A_new_approach_to_touch-screen.txt,133
Office_buildings_with_infreque.txt,133
For_migraine_sufferers_with_ob.txt,133
Acropora_spp__coral_still_thri.txt,133
Ridgecrest_shows_how_earthquak.txt,133
In_your_face:_Children’s_expre.txt,133
New_treatment_option_shows_pro.txt,133
Fighting_brain_cancer_at_its_r.txt,133
Loneliness_levels_high_during_.txt,133
Study_identifies_new_way_to_at.txt,133
Stem_cell_drugs_surprise_resea.txt,133
A_virus_changes_its_stripes:_H.txt,133
"From_milk_protein,_a_plastic_f.txt",133
Artificial_muscles_made_of_pro.txt,133
Biologists_identify_promising_.txt,133
Prescribed_opioids_associated_.txt,133
High_dose_folic_acid_does_not_.txt,133
Bringing_back_large_herbivores.txt,133
UK_university_can_reduce_CO2_e.txt,133
Disasters_can_affect_cervical_.txt,133
Osteoporosis_drugs_linked_to_r.txt,133
Predicting_the_progression_of_.txt,133
Similar_factors_cause_health_d.txt,133
Service-learning_initiative_to.txt,133
Ozone_pollution_has_increased_.txt,133
High-risk_HPV_linked_to_improv.txt,133
Physicists_discover_method_for.txt,133
Immuno-CRISPR_assay_could_help.txt,133
Gut_health_and_mood_geneticall.txt,133
Responses_to_cyberbullying____.txt,133
Parent-targeted_interventions_.txt,133
Data-driven_discovery_of_bioma.txt,133
Ulcer_bacteria_may_contribute_.txt,133
Movement_of_plankton_between_t.txt,133
Antibiotics_may_help_to_treat_.txt,133
Anemia_protects_African_childr.txt,133
Intermingling_between_populati.txt,134
Machine_learning_refines_earth.txt,134
Excessive_alcohol_consumption_.txt,134
Beneficial_bacteria_can_be_res.txt,134
